time [s],adc1_med,adc1_med_ema,adc[0],servo1.encoder.angle,servo1.encoder.angularVelocity,servo1.positionSetpoint,
4e-07,0,0,0,-0.0122911,0,0,
0.01,0,0,0,-0.0122911,0,0,
0.02,0,0,0,-0.0122911,0,0,
0.03,0,0,0,-0.0122911,0,0,
0.04,0,0,0,-0.0122911,0,0,
0.0500001,0,0,0,-0.0122911,0,0,
0.06,0,0,0,-0.0122911,0,0,
0.0700001,0,0,0,-0.0122911,0,0,
0.08,0,0,0,-0.0122911,0,0,
0.0900001,0,0,0,-0.0122911,0,0,
0.1,0,0,0,-0.0122911,0,0,
0.11,0,0,0,-0.0122911,0,0,
0.12,0,0,0,-0.0122911,0,0,
0.13,0,0,0,-0.0122911,0,0,
0.14,0,0,0,-0.0122911,0,0,
0.15,0,0,0,-0.0122911,0,0,
0.16,0,0,0,-0.0122911,0,0,
0.17,0,0,0,-0.0122911,0,0,
0.18,0,0,0,-0.0122911,0,0,
0.19,0,0,0,-0.0122911,0,0,
0.2,0,0,0,-0.0122911,0,0,
0.21,0,0,0,-0.0122911,0,0,
0.22,0,0,0,-0.0122911,0,0,
0.23,0,0,0,-0.0122911,0,0,
0.24,0,0,0,-0.0122911,0,0,
0.25,0,0,0,-0.0122911,0,0,
0.26,0,0,0,-0.0122911,0,0,
0.270002,0,0,0,-0.0122911,0,0,
0.28,0,0,0,-0.0122911,0,0,
0.29,0,0,0,-0.0122911,0,0,
0.3,0,0,0,-0.0122911,0,0,
0.310001,0,0,0,-0.0122911,0,0,
0.32,0,0,0,-0.0122911,0,0,
0.33,0,0,0,-0.0122911,0,0,
0.34,0,0,0,-0.0122911,0,0,
0.35,0,0,0,-0.0122911,0,0,
0.36,0,0,0,-0.0122911,0,0,
0.37,0,0,0,-0.0122911,0,0,
0.38,0,0,0,-0.0122911,0,0,
0.39,0,0,0,-0.0122911,0,0,
0.4,0,0,0,-0.0122911,0,0,
0.41,0,0,0,-0.0122911,0,0,
0.42,0,0,0,-0.0122911,0,0,
0.43,0,0,0,-0.0122911,0,0,
0.44,0,0,0,-0.0122911,0,0,
0.45,0,0,0,-0.0122911,0,0,
0.46,0,0,0,-0.0122911,0,0,
0.47,0,0,0,-0.0122911,0,0,
0.48,0,0,0,-0.0122911,0,0,
0.49,0,0,0,-0.0122911,0,0,
0.5,0,0,0,-0.0122911,0,0,
0.51,0,0,0,-0.0122911,0,0,
0.52,0,0,0,-0.0122911,0,0,
0.53,0,0,0,-0.0122911,0,0,
0.54,0,0,0,-0.0122911,0,0,
0.55,0,0,0,-0.0122911,0,0,
0.56,0,0,0,-0.0122911,0,0,
0.57,0,0,0,-0.0122911,0,0,
0.58,0,0,0,-0.0122911,0,0,
0.59,0,0,0,-0.0122911,0,0,
0.6,0,0,0,-0.0122911,0,0,
0.61,0,0,0,-0.0122911,0,0,
0.62,0,0,0,-0.0122911,0,0,
0.63,0,0,0,-0.0122911,0,0,
0.64,0,0,0,-0.0122911,0,0,
0.65,0,0,0,-0.0122911,0,0,
0.66,0,0,0,-0.0122911,0,0,
0.67,0,0,0,-0.0122911,0,0,
0.68,0,0,0,-0.0122911,0,0,
0.69,0,0,0,-0.0122911,0,0,
0.7,0,0,0,-0.0122911,0,0,
0.71,0,0,0,-0.0122911,0,0,
0.72,0,0,0,-0.0122911,0,0,
0.73,0,0,0,-0.0122911,0,0,
0.74,0,0,0,-0.0122911,0,0,
0.75,0,0,0,-0.0122911,0,0,
0.76,0,0,0,-0.0122911,0,0,
0.77,0,0,0,-0.0122911,0,0,
0.78,0,0,0,-0.0122911,0,0,
0.79,0,0,0,-0.0122911,0,0,
0.8,0,0,0,-0.0122911,0,0,
0.81,0,0,0,-0.0122911,0,0,
0.82,0,0,0,-0.0122911,0,0,
0.83,0,0,0,-0.0122911,0,0,
0.84,0,0,0,-0.0122911,0,0,
0.85,0,0,0,-0.0122911,0,0,
0.86,0,0,0,-0.0122911,0,0,
0.87,0,0,0,-0.0122911,0,0,
0.88,0,0,0,-0.0122911,0,0,
0.89,0,0,0,-0.0122911,0,0,
0.9,0,0,0,-0.0122911,0,0,
0.91,0,0,0,-0.0122911,0,0,
0.92,0,0,0,-0.0122911,0,0,
0.93,0,0,0,-0.0122911,0,0,
0.94,0,0,0,-0.0122911,0,0,
0.95,0,0,0,-0.0122911,0,0,
0.960001,0,0,0,-0.0122911,0,0,
0.97,0,0,0,-0.0122911,0,0,
0.98,0,0,0,-0.0122911,0,0,
0.99,0,0,0,-0.0122911,0,0,
1,0,0,0,-0.0122911,0,0,
1.01,0,0,0,-0.0122911,0,0,
1.02,0,0,0,-0.0122911,0,0,
1.03,0,0,0,-0.0122911,0,0,
1.04,0,0,0,-0.0122911,0,0,
1.05,0,0,0,-0.0122911,0,0,
1.06,0,0,0,-0.0122911,0,0,
1.07,0,0,0,-0.0122911,0,0,
1.08,0,0,0,-0.0122911,0,0,
1.09,0,0,0,-0.0122911,0,0,
1.1,0,0,0,-0.0122911,0,0,
1.11,0,0,0,-0.0122911,0,0,
1.12,0,0,0,-0.0122911,0,0,
1.13,0,0,0,-0.0122911,0,0,
1.14,0,0,0,-0.0122911,0,0,
1.15,0,0,0,-0.0122911,0,0,
1.16,0,0,0,-0.0122911,0,0,
1.17,0,0,0,-0.0122911,0,0,
1.18,0,0,0,-0.0122911,0,0,
1.19,0,0,0,-0.0122911,0,0,
1.2,0,0,0,-0.0122911,0,0,
1.21,0,0,0,-0.0122911,0,0,
1.22,0,0,0,-0.0122911,0,0,
1.23,0,0,0,-0.0122911,0,0,
1.24,0,0,0,-0.0122911,0,0,
1.25,0,0,0,-0.0122911,0,0,
1.26,0,0,0,-0.0122911,0,0,
1.27,0,0,0,-0.0122911,0,0,
1.28,0,0,0,-0.0122911,0,0,
1.29,0,0,0,-0.0122911,0,0,
1.3,0,0,0,-0.0122911,0,0,
1.31,0,0,0,-0.0122911,0,0,
1.32,0,0,0,-0.0122911,0,0,
1.33,0,0,0,-0.0122911,0,0,
1.34,0,0,0,-0.0122911,0,0,
1.35,0,0,0,-0.0122911,0,0,
1.36,0,0,0,-0.0122911,0,0,
1.37,0,0,0,-0.0122911,0,0,
1.38,0,0,0,-0.0122911,0,0,
1.39,0,0,0,-0.0122911,0,0,
1.4,0,0,0,-0.0122911,0,0,
1.41,0,0,0,-0.0122911,0,0,
1.42,0,0,0,-0.0122911,0,0,
1.43,0,0,0,-0.0122911,0,0,
1.44,0,0,0,-0.0122911,0,0,
1.45,0,0,0,-0.0122911,0,0,
1.46,0,0,0,-0.0122911,0,0,
1.47,0,0,0,-0.0122911,0,0,
1.48,0,0,0,-0.0122911,0,0,
1.49,0,0,0,-0.0122911,0,0,
1.5,0,0,0,-0.0122911,0,0,
1.51,0,0,0,-0.0122911,0,0,
1.52,0,0,0,-0.0122911,0,0,
1.53,0,0,0,-0.0122911,0,0,
1.54,0,0,0,-0.0122911,0,0,
1.55,0,0,0,-0.0122911,0,0,
1.56,0,0,0,-0.0122911,0,0,
1.57,0,0,0,-0.0122911,0,0,
1.58,0,0,0,-0.0122911,0,0,
1.59,0,0,0,-0.0122911,0,0,
1.6,0,0,0,-0.0122911,0,0,
1.61,0,0,0,-0.0122911,0,0,
1.62,0,0,0,-0.0122911,0,0,
1.63,0,0,0,-0.0122911,0,0,
1.64,0,0,0,-0.0122911,0,0,
1.65,0,0,0,-0.0122911,0,0,
1.66,0,0,0,-0.0122911,0,0,
1.67001,0,0,0,-0.0122911,0,0,
1.68,0,0,0,-0.0122911,0,0,
1.69,0,0,0,-0.0122911,0,0,
1.7,0,0,0,-0.0122911,0,0,
1.71,0,0,0,-0.0122911,0,0,
1.72,0,0,0,-0.0122911,0,0,
1.73,0,0,0,-0.0122911,0,0,
1.74,0,0,0,-0.0122911,0,0,
1.75,0,0,0,-0.0122911,0,0,
1.76,0,0,0,-0.0122911,0,0,
1.77,0,0,0,-0.0122911,0,0,
1.78,0,0,0,-0.0122911,0,0,
1.79,0,0,0,-0.0122911,0,0,
1.8,0,0,0,-0.0122911,0,0,
1.81,0,0,0,-0.0122911,0,0,
1.82,0,0,0,-0.0122911,0,0,
1.83,0,0,0,-0.0122911,0,0,
1.84,0,0,0,-0.0122911,0,0,
1.85,0,0,0,-0.0122911,0,0,
1.86,0,0,0,-0.0122911,0,0,
1.87,0,0,0,-0.0122911,0,0,
1.88,0,0,0,-0.0122911,0,0,
1.89,0,0,0,-0.0122911,0,0,
1.9,0,0,0,-0.0122911,0,0,
1.91,0,0,0,-0.0122911,0,0,
1.92,0,0,0,-0.0122911,0,0,
1.93,0,0,0,-0.0122911,0,0,
1.94,0,0,0,-0.0122911,0,0,
1.95,0,0,0,-0.0122911,0,0,
1.96,0,0,0,-0.0122911,0,0,
1.97,0,0,0,-0.0122911,0,0,
1.98,0,0,0,-0.0122911,0,0,
1.99,0,0,0,-0.0122911,0,0,
2,0,0,0,-0.0122911,0,0,
2.01,0,0,0,-0.0122911,0,0,
2.02,0,0,0,-0.0122911,0,0,
2.03,0,0,0,-0.0122911,0,0,
2.04001,0,0,0,-0.0122911,0,0,
2.05,0,0,0,-0.0122911,0,0,
2.06,0,0,0,-0.0122911,0,0,
2.07,0,0,0,-0.0122911,0,0,
2.08,0,0,0,-0.0122911,0,0,
2.09,0,0,0,-0.0122911,0,0,
2.1,0,0,0,-0.0122911,0,0,
2.11,0,0,0,-0.0122911,0,0,
2.12,0,0,0,-0.0122911,0,0,
2.13,0,0,0,-0.0122911,0,0,
2.14,0,0,0,-0.0122911,0,0,
2.15,0,0,0,-0.0122911,0,0,
2.16,0,0,0,-0.0122911,0,0,
2.17,0,0,0,-0.0122911,0,0,
2.18,0,0,0,-0.0122911,0,0,
2.19,0,0,0,-0.0122911,0,0,
2.2,0,0,0,-0.0122911,0,0,
2.21,0,0,0,-0.0122911,0,0,
2.22,0,0,0,-0.0122911,0,0,
2.23,0,0,0,-0.0122911,0,0,
2.24,0,0,0,-0.0122911,0,0,
2.25,0,0,0,-0.0122911,0,0,
2.26,0,0,0,-0.0122911,0,0,
2.27,0,0,0,-0.0122911,0,0,
2.28,0,0,0,-0.0122911,0,0,
2.29,0,0,0,-0.0122911,0,0,
2.3,0,0,0,-0.0122911,0,0,
2.31,0,0,0,-0.0122911,0,0,
2.32,0,0,0,-0.0122911,0,0,
2.33,0,0,0,-0.0122911,0,0,
2.34,0,0,0,-0.0122911,0,0,
2.35,0,0,0,-0.0122911,0,0,
2.36,0,0,0,-0.0122911,0,0,
2.37,0,0,0,-0.0122911,0,0,
2.38,0,0,0,-0.0122911,0,0,
2.39,0,0,0,-0.0122911,0,0,
2.4,0,0,0,-0.0122911,0,0,
2.41,0,0,0,-0.0122911,0,0,
2.42,0,0,0,-0.0122911,0,0,
2.43,0,0,0,-0.0122911,0,0,
2.44,0,0,0,-0.0122911,0,0,
2.45,0,0,0,-0.0122911,0,0,
2.46,0,0,0,-0.0122911,0,0,
2.47,0,0,0,-0.0122911,0,0,
2.48,0,0,0,-0.0122911,0,0,
2.49,0,0,0,-0.0122911,0,0,
2.5,0,0,0,-0.0122911,0,0,
2.51,0,0,0,-0.0122911,0,0,
2.52,0,0,0,-0.0122911,0,0,
2.53,0,0,0,-0.0122911,0,0,
2.54,0,0,0,-0.0122911,0,0,
2.55,0,0,0,-0.0122911,0,0,
2.56,0,0,0,-0.0122911,0,0,
2.57,0,0,0,-0.0122911,0,0,
2.58,0,0,0,-0.0122911,0,0,
2.59,0,0,0,-0.0122911,0,0,
2.6,0,0,0,-0.0122911,0,0,
2.61,0,0,0,-0.0122911,0,0,
2.62,0,0,0,-0.0122911,0,0,
2.63,0,0,0,-0.0122911,0,0,
2.64,0,0,0,-0.0122911,0,0,
2.65,0,0,0,-0.0122911,0,0,
2.66,0,0,0,-0.0122911,0,0,
2.67,0,0,0,-0.0122911,0,0,
2.68,0,0,0,-0.0122911,0,0,
2.69,0,0,0,-0.0122911,0,0,
2.7,0,0,0,-0.0122911,0,0,
2.71,0,0,0,-0.0122911,0,0,
2.72,0,0,0,-0.0122911,0,0,
2.73,0,0,0,-0.0122911,0,0,
2.74,0,0,0,-0.0122911,0,0,
2.75,0,0,0,-0.0122911,0,0,
2.76,0,0,0,-0.0122911,0,0,
2.77,0,0,0,-0.0122911,0,0,
2.78,0,0,0,-0.0122911,0,0,
2.79,0,0,0,-0.0122911,0,0,
2.8,0,0,0,-0.0122911,0,0,
2.81,0,0,0,-0.0122911,0,0,
2.82003,0,0,0,-0.0122911,0,0,
2.83,0,0,0,-0.0122911,0,0,
2.84,0,0,0,-0.0122911,0,0,
2.85,0,0,0,-0.0122911,0,0,
2.86,0,0,0,-0.0122911,0,0,
2.87,0,0,0,-0.0122911,0,0,
2.88,0,0,0,-0.0122911,0,0,
2.89,0,0,0,-0.0122911,0,0,
2.9,0,0,0,-0.0122911,0,0,
2.91,0,0,0,-0.0122911,0,0,
2.92,0,0,0,-0.0122911,0,0,
2.93,0,0,0,-0.0122911,0,0,
2.94,0,0,0,-0.0122911,0,0,
2.95,0,0,0,-0.0122911,0,0,
2.96,0,0,0,-0.0122911,0,0,
2.97,0,0,0,-0.0122911,0,0,
2.98,0,0,0,-0.0122911,0,0,
2.99,0,0,0,-0.0122911,0,0,
3,0,0,0,-0.0122911,0,0,
3.01,0,0,0,-0.0122911,0,0,
3.02,0,0,0,-0.0122911,0,0,
3.03,0,0,0,-0.0122911,0,0,
3.04,0,0,0,-0.0122911,0,0,
3.05,0,0,0,-0.0122911,0,0,
3.06,0,0,0,-0.0122911,0,0,
3.07,0,0,0,-0.0122911,0,0,
3.08,0,0,0,-0.0122911,0,0,
3.09,0,0,0,-0.0122911,0,0,
3.1,0,0,0,-0.0122911,0,0,
3.11,0,0,0,-0.0122911,0,0,
3.12,0,0,0,-0.0122911,0,0,
3.13,0,0,0,-0.0122911,0,0,
3.14,0,0,0,-0.0122911,0,0,
3.15,0,0,0,-0.0122911,0,0,
3.16,0,0,0,-0.0122911,0,0,
3.17,0,0,0,-0.0122911,0,0,
3.18,0,0,0,-0.0122911,0,0,
3.19,0,0,0,-0.0122911,0,0,
3.2,0,0,0,-0.0122911,0,0,
3.21,0,0,0,-0.0122911,0,0,
3.22,0,0,0,-0.0122911,0,0,
3.23,0,0,0,-0.0122911,0,0,
3.24,0,0,0,-0.0122911,0,0,
3.25,0,0,0,-0.0122911,0,0,
3.26,0,0,0,-0.0122911,0,0,
3.27,0,0,0,-0.0122911,0,0,
3.28,0,0,0,-0.0122911,0,0,
3.29,0,0,0,-0.0122911,0,0,
3.3,0,0,0,-0.0122911,0,0,
3.31,0,0,0,-0.0122911,0,0,
3.32,0,0,0,-0.0122911,0,0,
3.33,0,0,0,-0.0122911,0,0,
3.34,0,0,0,-0.0122911,0,0,
3.35,0,0,0,-0.0122911,0,0,
3.36,0,0,0,-0.0122911,0,0,
3.37,0,0,0,-0.0122911,0,0,
3.38,0,0,0,-0.0122911,0,0,
3.39,0,0,0,-0.0122911,0,0,
3.4,0,0,0,-0.0122911,0,0,
3.41005,0,0,0,-0.0122911,0,0,
3.42,0,0,0,-0.0122911,0,0,
3.43,0,0,0,-0.0122911,0,0,
3.44,0,0,0,-0.0122911,0,0,
3.45,0,0,0,-0.0122911,0,0,
3.46,0,0,0,-0.0122911,0,0,
3.47,0,0,0,-0.0122911,0,0,
3.48,0,0,0,-0.0122911,0,0,
3.49,0,0,0,-0.0122911,0,0,
3.5,0,0,0,-0.0122911,0,0,
3.51,0,0,0,-0.0122911,0,10,
3.52,0,0,0,0.0245821,0,10,
3.53,0,0,0,0.129056,0,10,
3.54,0,0,0,0.258112,0,10,
3.55,0,0,0,0.331858,0,10,
3.56,0,0,0,0.614553,0,10,
3.57,0,0,0,0.835791,0,10,
3.58,0,0,0,1.08161,0,10,
3.59,0,0,0,1.36431,0,10,
3.6,0,0,0,1.65929,0,10,
3.61,0,0,0,1.81908,0,10,
3.62,0,0,0,2.31072,0,10,
3.63,0,0,0,2.48279,0,10,
3.64,0,0,0,3.01745,0,10,
3.65,0,0,0,3.39233,0,10,
3.66,0,0,0,3.5767,0,10,
3.67,0,0,0,4.12979,0,10,
3.68,0,0,0,4.50467,0,10,
3.69,0,0,0,4.8734,0,10,
3.7,0,0,0,5.23599,0,10,
3.71,0,0,0,5.60472,0,10,
3.72,0,0,0,5.95501,0,10,
3.73,0,0,0,6.30531,0,10,
3.74,0,0,0,6.64946,0,10,
3.75,0,0,0,6.94444,0,10,
3.76,0,0,0,7.18412,0,10,
3.77,0,0,0,7.38692,0,10,
3.78,0,0,0,7.559,0,10,
3.79,0,0,0,7.70649,0,10,
3.8,0,0,0,7.84169,0,10,
3.81,0,0,0,7.95231,0,10,
3.82,0,0,0,8.06293,0,10,
3.83,0,0,0,8.16126,0,10,
3.84,0,0,0,8.2473,0,10,
3.85,0,0,0,8.33948,0,10,
3.86,0,0,0,8.42552,0,10,
3.87,0,0,0,8.50541,0,10,
3.88,0,0,0,8.59759,0,10,
3.89,0,0,0,8.69592,0,10,
3.9,0,0,0,8.80039,0,10,
3.91,0,0,0,8.91716,0,10,
3.92,0,0,0,9.02778,0,10,
3.93,0,0,0,9.14454,0,10,
3.94,0,0,0,9.26745,0,10,
3.95,0,0,0,9.39651,0,10,
3.96,0,0,0,9.52557,0,10,
3.97,0,0,0,9.64847,0,10,
3.98,0,0,0,9.77139,0,10,
3.99,0,0,0,9.8943,0,10,
4,0,0,0,10.0172,0,10,
4.01,0,0,0,10.1217,0,10,
4.02,0,0,0,10.2262,0,10,
4.03,0,0,0,10.3245,0,10,
4.04,0,0,0,10.4228,0,10,
4.05,0,0,0,10.5088,0,10,
4.06,0,0,0,10.5519,0,10,
4.07,0,0,0,10.6809,0,10,
4.08,0,0,0,10.7547,0,10,
4.09,0,0,0,10.8284,0,10,
4.1,0,0,0,10.8899,0,10,
4.11,0,0,0,10.9513,0,10,
4.12,0,0,0,11.0005,0,10,
4.13,0,0,0,11.0497,0,10,
4.14,0,0,0,11.0927,0,10,
4.15,0,0,0,11.1357,0,10,
4.16,0,0,0,11.1726,0,10,
4.17,0,0,0,11.2094,0,10,
4.18,0,0,0,11.234,0,10,
4.19,0,0,0,11.2647,0,10,
4.2,0,0,0,11.2893,0,10,
4.21,0,0,0,11.3078,0,10,
4.22,0,0,0,11.3323,0,10,
4.23,0,0,0,11.3508,0,10,
4.24,0,0,0,11.3692,0,10,
4.25,0,0,0,11.3938,0,10,
4.26001,0,0,0,11.4184,0,10,
4.27,0,0,0,11.4491,0,10,
4.28,0,0,0,11.4676,0,10,
4.29,0,0,0,11.4983,0,10,
4.3,0,0,0,11.5229,0,10,
4.31,0,0,0,11.5474,0,10,
4.32,0,0,0,11.572,0,10,
4.33,0,0,0,11.5905,0,10,
4.34,0,0,0,11.6089,0,10,
4.35,0,0,0,11.6273,0,10,
4.36,0,0,0,11.6396,0,10,
4.37,0,0,0,11.6519,0,10,
4.38,0,0,0,11.6704,0,10,
4.39,0,0,0,11.6765,0,10,
4.4,0,0,0,11.6765,0,10,
4.41,0,0,0,11.6765,0,10,
4.42,0,0,0,11.6765,0,10,
4.43,0,0,0,11.6765,0,10,
4.44,0,0,0,11.6765,0,10,
4.45,0,0,0,11.6704,0,10,
4.46,0,0,0,11.6704,0,10,
4.47,0,0,0,11.6704,0,10,
4.48,0,0,0,11.6765,0,10,
4.49,0,0,0,11.6765,0,10,
4.50003,0,0,0,11.6765,0,10,
4.51,0,0,0,11.6765,0,10,
4.52,0,0,0,11.6765,0,10,
4.53,0,0,0,11.6765,0,10,
4.54,0,0,0,11.6765,0,10,
4.55,0,0,0,11.6765,0,10,
4.56,0,0,0,11.6765,0,10,
4.57,0,0,0,11.6765,0,10,
4.58,0,0,0,11.6765,0,10,
4.59,0,0,0,11.6765,0,10,
4.6,0,0,0,11.6765,0,10,
4.61,0,0,0,11.6765,0,10,
4.62,0,0,0,11.6765,0,10,
4.63,0,0,0,11.6765,0,10,
4.64,0,0,0,11.6765,0,10,
4.65,0,0,0,11.6704,0,10,
4.66,0,0,0,11.6704,0,10,
4.67,0,0,0,11.6704,0,10,
4.68,0,0,0,11.6704,0,10,
4.69,0,0,0,11.6704,0,10,
4.7,0,0,0,11.6704,0,10,
4.71,0,0,0,11.6704,0,10,
4.72,0,0,0,11.6704,0,10,
4.73,0,0,0,11.6704,0,10,
4.74,0,0,0,11.6704,0,10,
4.75,0,0,0,11.6704,0,10,
4.76,0,0,0,11.6704,0,10,
4.77,0,0,0,11.6704,0,10,
4.7803,0,0,0,11.6704,0,10,
4.79,0,0,0,11.6704,0,10,
4.8,0,0,0,11.6704,0,10,
4.81,0,0,0,11.6704,0,10,
4.82,0,0,0,11.6704,0,10,
4.83,0,0,0,11.6704,0,10,
4.84,0,0,0,11.6704,0,10,
4.85,0,0,0,11.6704,0,10,
4.86,0,0,0,11.6642,0,10,
4.87,0,0,0,11.6642,0,10,
4.88,0,0,0,11.6581,0,10,
4.89,0,0,0,11.6581,0,10,
4.9,0,0,0,11.6581,0,10,
4.91,0,0,0,11.6581,0,10,
4.92,0,0,0,11.6581,0,10,
4.93,0,0,0,11.6581,0,10,
4.94,0,0,0,11.6581,0,10,
4.95,0,0,0,11.6581,0,10,
4.96,0,0,0,11.6581,0,10,
4.97,0,0,0,11.6581,0,10,
4.98,0,0,0,11.6519,0,10,
4.99,0,0,0,11.6519,0,10,
5,0,0,0,11.6519,0,10,
5.01,0,0,0,11.6519,0,10,
5.02,0,0,0,11.6519,0,10,
5.03,0,0,0,11.6519,0,10,
5.04,0,0,0,11.6519,0,10,
5.05,0,0,0,11.6519,0,10,
5.06,0,0,0,11.6519,0,10,
5.07,0,0,0,11.6519,0,10,
5.08,0,0,0,11.6519,0,10,
5.09,0,0,0,11.6519,0,10,
5.1,0,0,0,11.6519,0,10,
5.11,0,0,0,11.6519,0,10,
5.12,0,0,0,11.6519,0,10,
5.13,0,0,0,11.6519,0,10,
5.14,0,0,0,11.6519,0,10,
5.15,0,0,0,11.6519,0,10,
5.16,0,0,0,11.6519,0,10,
5.17,0,0,0,11.6519,0,10,
5.18,0,0,0,11.6519,0,10,
5.19,0,0,0,11.6519,0,10,
5.2,0,0,0,11.6519,0,10,
5.21,0,0,0,11.6519,0,10,
5.22,0,0,0,11.6519,0,10,
5.23,0,0,0,11.6519,0,10,
5.24,0,0,0,11.6458,0,10,
5.25,0,0,0,11.6396,0,10,
5.26,0,0,0,11.6212,0,10,
5.27,0,0,0,11.5905,0,10,
5.28,0,0,0,11.5536,0,10,
5.29,0,0,0,11.5106,0,10,
5.3,0,0,0,11.4553,0,10,
5.31,0,0,0,11.4061,0,10,
5.32,0,0,0,11.3446,0,10,
5.33,0,0,0,11.2832,0,10,
5.34,0,0,0,11.2279,0,10,
5.35,0,0,0,11.1603,0,10,
5.36,0,0,0,11.105,0,10,
5.37,0,0,0,11.0435,0,10,
5.38,0,0,0,10.9882,0,10,
5.39,0,0,0,10.939,0,10,
5.4,0,0,0,10.8899,0,10,
5.41,0,0,0,10.8407,0,10,
5.42,0,0,0,10.7977,0,10,
5.43,0,0,0,10.7608,0,10,
5.44,0,0,0,10.7239,0,10,
5.45,0,0,0,10.6932,0,10,
5.46,0,0,0,10.6686,0,10,
5.47,0,0,0,10.6441,0,10,
5.48,0,0,0,10.6195,0,10,
5.49,0,0,0,10.6072,0,10,
5.5,0,0,0,10.5949,0,10,
5.51,0,0,0,10.5826,0,10,
5.52,0,0,0,10.5703,0,10,
5.53,0,0,0,10.5703,0,10,
5.54,0,0,0,10.5703,0,10,
5.55,0,0,0,10.5703,0,10,
5.56,0,0,0,10.5703,0,10,
5.57,0,0,0,10.5703,0,10,
5.58,0,0,0,10.5703,0,10,
5.59,0,0,0,10.5703,0,10,
5.6,0,0,0,10.5703,0,10,
5.61,0,0,0,10.5703,0,10,
5.62,0,0,0,10.5703,0,10,
5.63,0,0,0,10.5703,0,10,
5.64,0,0,0,10.5703,0,10,
5.65,0,0,0,10.5703,0,10,
5.66,0,0,0,10.5703,0,10,
5.67,0,0,0,10.5703,0,10,
5.68,0,0,0,10.5703,0,10,
5.69,0,0,0,10.5703,0,10,
5.7,0,0,0,10.5703,0,10,
5.71,0,0,0,10.5703,0,10,
5.72,0,0,0,10.5703,0,10,
5.73,0,0,0,10.5703,0,10,
5.74,0,0,0,10.5703,0,10,
5.75,0,0,0,10.5703,0,10,
5.76,0,0,0,10.5703,0,10,
5.77,0,0,0,10.5703,0,10,
5.78,0,0,0,10.5703,0,10,
5.79,0,0,0,10.5703,0,10,
5.8,0,0,0,10.5703,0,10,
5.81,0,0,0,10.5703,0,10,
5.82,0,0,0,10.5703,0,10,
5.83,0,0,0,10.5703,0,10,
5.84,0,0,0,10.5703,0,10,
5.85,0,0,0,10.5703,0,10,
5.86,0,0,0,10.5703,0,10,
5.87,0,0,0,10.5703,0,10,
5.88,0,0,0,10.5703,0,10,
5.89,0,0,0,10.5703,0,10,
5.9,0,0,0,10.5703,0,10,
5.91,0,0,0,10.5703,0,10,
5.92,0,0,0,10.5703,0,10,
5.93,0,0,0,10.5703,0,10,
5.94,0,0,0,10.5703,0,10,
5.95,0,0,0,10.5703,0,10,
5.96,0,0,0,10.5703,0,10,
5.97,0,0,0,10.5703,0,10,
5.98,0,0,0,10.5642,0,10,
5.99,0,0,0,10.5519,0,10,
6,0,0,0,10.5273,0,10,
6.01,0,0,0,10.4966,0,10,
6.02,0,0,0,10.4597,0,10,
6.03,0,0,0,10.4105,0,10,
6.04,0,0,0,10.3614,0,10,
6.05,0,0,0,10.306,0,10,
6.06,0,0,0,10.2507,0,10,
6.07,0,0,0,10.2016,0,10,
6.08,0,0,0,10.1401,0,10,
6.09,0,0,0,10.0848,0,10,
6.1,0,0,0,10.0295,0,10,
6.11,0,0,0,9.98033,0,10,
6.12,0,0,0,9.93117,0,10,
6.13,0,0,0,9.8943,0,10,
6.14,0,0,0,9.85742,0,10,
6.15,0,0,0,9.82055,0,10,
6.16,0,0,0,9.78368,0,10,
6.17,0,0,0,9.75909,0,10,
6.18,0,0,0,9.74066,0,10,
6.19,0,0,0,9.72222,0,10,
6.2,0,0,0,9.70993,0,10,
6.21,0,0,0,9.70378,0,10,
6.22,0,0,0,9.70378,0,10,
6.23,0,0,0,9.70378,0,10,
6.24,0,0,0,9.70378,0,10,
6.25,0,0,0,9.70378,0,10,
6.26,0,0,0,9.70378,0,10,
6.27,0,0,0,9.70378,0,10,
6.28,0,0,0,9.70378,0,10,
6.29,0,0,0,9.69764,0,10,
6.3,0,0,0,9.68535,0,10,
6.31,0,0,0,9.67306,0,10,
6.32,0,0,0,9.66077,0,10,
6.33,0,0,0,9.66077,0,10,
6.34,0,0,0,9.66077,0,10,
6.35,0,0,0,9.64847,0,10,
6.36,0,0,0,9.63618,0,10,
6.37,0,0,0,9.62389,0,10,
6.38,0,0,0,9.61775,0,10,
6.39,0,0,0,9.61775,0,10,
6.4,0,0,0,9.62389,0,10,
6.41,0,0,0,9.62389,0,10,
6.42,0,0,0,9.63004,0,10,
6.43,0,0,0,9.63004,0,10,
6.44,0,0,0,9.63004,0,10,
6.45,0,0,0,9.63004,0,10,
