time [s], current1, filt,current1_filtered,
10.44,0.193818,4.06377e-44,0.197803,
10.45,0.180184,4.2039e-45,0.181142,
10.46,0.177326,2.38221e-44,0.181142,
10.47,0.158852,3.78351e-44,0.159752,
10.48,0.0841159,2.8026e-45,0.0841159,
10.49,0.0949692,2.8026e-44,0.0949692,
10.5,0.0867691,4.34403e-44,0.0874387,
10.51,0.0854375,4.76441e-44,0.0757696,
10.52,0.0581242,1.4013e-45,0.0581242,
10.53,0.0501467,2.10195e-44,0.0516971,
10.54,0.0403864,4.48416e-44,0.0413174,
10.55,0.0776581,7.00649e-45,0.0776581,
10.56,0.061473,1.82169e-44,0.0660783,
10.57,0.0714508,4.48416e-44,0.0631812,
10.58,0.0854375,9.80909e-45,0.0867691,
10.59,0.0935775,3.22299e-44,0.0963709,
10.6,0.0486188,2.8026e-45,0.0516971,
10.61,0.0516971,2.10195e-44,0.0522189,
10.62,0.0345794,3.64338e-44,0.0345794,
10.63,0.0161887,2.8026e-45,0.0171156,
10.64,0.0158847,1.54143e-44,0.0158847,
10.65,0.0253421,2.8026e-44,0.0284048,
10.66,0.030807,2.8026e-45,0.030807,
10.67,0.0280132,1.26117e-44,0.0291955,
10.68,0.0320419,2.66247e-44,0.0332994,
10.69,0.0337235,2.8026e-45,0.0337235,
10.7,0.0341502,1.54143e-44,0.0341502,
10.71,0.0354452,4.2039e-44,0.0358819,
10.72,0.0345794,1.12104e-44,0.035011,
10.73,0.0341502,1.96182e-44,0.035011,
10.74,0.0341502,3.50325e-44,0.0341502,
10.75,0.0332994,4.34403e-44,0.0341502,
10.76,0.0341502,1.68156e-44,0.0345794,
10.77,0.0345794,3.64338e-44,0.0345794,
10.78,0.0332994,9.80909e-45,0.0337235,
10.79,0.0332994,3.22299e-44,0.0341502,
10.8,0.0332994,1.12104e-44,0.0332994,
10.81,0.0332994,3.50325e-44,0.0337235,
10.82,0.0284048,4.2039e-45,0.0291955,
10.83,0.0284048,2.38221e-44,0.030807,
10.84,0.0451413,4.2039e-44,0.0451413,
10.85,0.035011,2.8026e-45,0.0363211,
10.86,0.0543313,2.24208e-44,0.0581242,
10.87,0.0564836,4.06377e-44,0.0575749,
10.88,0.0461224,8.40779e-45,0.0466166,
10.89,0.0702394,3.22299e-44,0.0726722,
10.9,0.0609086,4.62428e-44,0.0581242,
10.91,0.0874387,2.24208e-44,0.0908241,
10.92,0.0867691,3.92364e-44,0.0867691,
10.93,0.0620399,4.76441e-44,0.0532701,
10.94,0.0609086,1.82169e-44,0.0757696,
10.95,0.149117,3.92364e-44,0.14999,
10.96,0.161559,0,0.164289,
10.97,0.117822,1.82169e-44,0.117822,
10.98,0.107945,3.64338e-44,0.107945,
10.99,0.0977827,4.76441e-44,0.0928854,
11,0.0915087,3.22299e-44,0.0956688,
11.01,0.0763966,1.4013e-45,0.0770261,
11.02,0.131375,1.68156e-44,0.136332,
11.03,0.383096,3.78351e-44,0.384487,
11.04,0.234385,4.48416e-44,0.235475,
11.05,0.185967,4.2039e-45,0.185967,
11.06,0.168889,2.52234e-44,0.169816,
11.07,0.195805,5.60519e-45,0.199811,
11.08,0.217281,1.4013e-44,0.228971,
11.09,0.255528,2.8026e-44,0.256666,
11.1,0.251002,3.64338e-44,0.251002,
11.11,0.231129,4.2039e-45,0.232212,
11.12,0.233297,2.8026e-44,0.234385,
11.13,0.230049,4.48416e-44,0.231129,
11.14,0.227896,1.26117e-44,0.232212,
11.15,0.228971,3.22299e-44,0.233297,
11.16,0.2454,4.2039e-45,0.2454,
11.17,0.264701,1.82169e-44,0.267019,
11.18,0.270515,3.78351e-44,0.270515,
11.19,0.258949,4.62428e-44,0.260094,
11.2,0.226823,2.24208e-44,0.227896,
11.21,0.185967,2.94273e-44,0.189872,
11.22,0.156167,0,0.157059,
11.23,0.137167,5.60519e-45,0.138844,
11.24,0.0763966,2.94273e-44,0.0770261,
11.25,0.0666652,4.48416e-44,0.0672546,
11.26,0.0491256,1.26117e-44,0.0501467,
11.27,0.0471134,2.66247e-44,0.0486188,
11.28,0.0496349,2.8026e-45,0.0543313,
11.29,0.0620399,1.12104e-44,0.0631812,
11.3,0.061473,3.36312e-44,0.0637556,
11.31,0.0739037,9.80909e-45,0.0739037,
11.32,0.0564836,2.10195e-44,0.0581242,
11.33,0.0603467,4.34403e-44,0.0603467,
11.34,0.0511778,4.76441e-44,0.0511778,
11.35,0.0337235,3.22299e-44,0.0341502,
11.36,0.0257162,0,0.0242349,
11.37,0.00909963,7.00649e-45,0.00958484,
11.38,0.0316278,2.38221e-44,0.0320419,
11.39,0.0295946,1.4013e-45,0.0320419,
11.4,0.0328777,1.68156e-44,0.0337235,
11.41,0.0345794,3.64338e-44,0.0358819,
11.42,0.035011,5.60519e-45,0.035011,
11.43,0.0341502,2.52234e-44,0.0341502,
11.44,0.0345794,3.92364e-44,0.035011,
11.45,0.0337235,2.8026e-45,0.0337235,
11.46,0.0341502,2.8026e-44,0.0345794,
11.47,0.0345794,4.62428e-44,0.0345794,
11.48,0.0332994,1.54143e-44,0.0358819,
11.49,0.0332994,4.06377e-44,0.0341502,
11.5,0.0328777,7.00649e-45,0.0341502,
11.51,0.0341502,2.8026e-44,0.0354452,
11.52,0.0324586,0,0.0324586,
11.53,0.0328777,2.38221e-44,0.0328777,
11.54,0.0291955,4.48416e-44,0.0295946,
11.55,0.0324586,1.26117e-44,0.0332994,
11.56,0.0337235,2.94273e-44,0.0354452,
11.57,0.0696374,2.8026e-45,0.0702394,
11.58,0.0451413,2.24208e-44,0.0461224,
11.59,0.0481145,4.06377e-44,0.0486188,
11.6,0.0714508,9.80909e-45,0.0732867,
11.61,0.0841159,2.8026e-44,0.0861021,
11.62,0.0894624,4.34403e-44,0.090142,
11.63,0.0678466,1.96182e-44,0.068441,
11.64,0.0696374,4.34403e-44,0.0696374,
11.65,0.0586761,1.54143e-44,0.0603467,
11.66,0.183064,4.06377e-44,0.188892,
11.67,0.193818,4.62428e-44,0.186939,
11.68,0.154389,1.68156e-44,0.155277,
11.69,0.102803,4.62428e-44,0.101356,
11.7,0.0970756,2.66247e-44,0.0970756,
11.71,0.0802112,2.8026e-45,0.0782927,
11.72,0.12411,4.2039e-45,0.127314,
11.73,0.328231,1.54143e-44,0.345172,
11.74,0.247633,2.52234e-44,0.248753,
11.75,0.235475,4.2039e-44,0.238761,
11.76,0.172614,7.00649e-45,0.172614,
11.77,0.192827,1.68156e-44,0.193818,
11.78,0.195805,4.06377e-44,0.196803,
11.79,0.192827,2.24208e-44,0.193818,
11.8,0.193818,3.92364e-44,0.19481,
11.81,0.196803,4.2039e-45,0.197803,
11.82,0.205894,2.66247e-44,0.205894,
11.83,0.203856,0,0.203856,
11.84,0.183064,2.24208e-44,0.185967,
11.85,0.170746,4.48416e-44,0.167041,
11.86,0.170746,1.54143e-44,0.171679,
11.87,0.172614,4.2039e-44,0.173551,
11.88,0.176379,5.60519e-45,0.176379,
11.89,0.175434,1.26117e-44,0.180184,
11.9,0.177326,2.66247e-44,0.178276,
11.91,0.176379,4.2039e-45,0.178276,
11.92,0.178276,2.24208e-44,0.181142,
11.93,0.180184,4.76441e-44,0.178276,
11.94,0.179229,7.00649e-45,0.182102,
11.95,0.178276,3.36312e-44,0.182102,
11.96,0.179229,3.78351e-44,0.179229,
11.97,0.216233,5.60519e-45,0.218331,
11.98,0.233297,1.96182e-44,0.236568,
11.99,0.214145,3.92364e-44,0.217281,
12,0.156167,2.8026e-45,0.159752,
12.01,0.124907,1.68156e-44,0.126509,
12.02,0.124907,3.36312e-44,0.124907,
12.03,0.0867691,4.34403e-44,0.0867691,
12.04,0.0476127,1.4013e-44,0.0481145,
12.05,0.0436886,3.78351e-44,0.0436886,
12.06,0.0284048,0,0.0284048,
12.07,0.0491256,1.12104e-44,0.0491256,
12.08,0.0390088,3.36312e-44,0.0403864,
12.09,0.0242349,4.76441e-44,0.0210485,
12.1,0.0235093,1.82169e-44,0.0238708,
12.11,0.0291955,3.64338e-44,0.0295946,
12.12,0.0260928,4.62428e-44,0.0272375,
12.13,0.0312162,8.40779e-45,0.0320419,
12.14,0.0280132,3.92364e-44,0.0280132,
12.15,0.0268534,1.4013e-44,0.0276241,
12.16,0.0291955,2.94273e-44,0.0291955,
12.17,0.0284048,4.2039e-45,0.0332994,
12.18,0.0390088,1.26117e-44,0.0390088,
12.19,0.0332994,3.08286e-44,0.0341502,
12.2,0.0196975,4.62428e-44,0.0183865,
12.21,0.0363211,9.80909e-45,0.0376536,
12.22,0.0332994,2.66247e-44,0.0337235,
12.23,0.0231502,3.92364e-44,0.0246015,
12.24,0.0253421,1.4013e-45,0.0253421,
12.25,0.0246015,9.80909e-45,0.0253421,
12.26,0.0253421,3.08286e-44,0.0253421,
12.27,0.0253421,1.12104e-44,0.0253421,
12.28,0.0246015,4.34403e-44,0.0253421,
12.29,0.0249705,8.40779e-45,0.0249705,
12.3,0.0249705,2.94273e-44,0.0260928,
12.31,0.0249705,4.62428e-44,0.0246015,
12.32,0.0235093,1.68156e-44,0.0246015,
12.33,0.0235093,4.06377e-44,0.0235093,
12.34,0.0345794,7.00649e-45,0.035011,
12.35,0.0332994,3.92364e-44,0.0332994,
12.36,0.0332994,7.00649e-45,0.0341502,
12.37,0.0678466,2.38221e-44,0.0714508,
12.38,0.0696374,3.92364e-44,0.0708438,
12.39,0.0408506,1.96182e-44,0.0441703,
12.4,0.0481145,4.34403e-44,0.0486188,
12.41,0.0745232,5.60519e-45,0.0757696,
12.42,0.0867691,2.8026e-44,0.0867691,
12.43,0.0841159,3.92364e-44,0.0847755,
12.44,0.068441,2.38221e-44,0.068441,
12.45,0.0643325,3.92364e-44,0.0915087,
12.46,0.148248,5.60519e-45,0.148248,
12.47,0.143081,1.54143e-44,0.144793,
12.48,0.114738,3.50325e-44,0.115505,
12.49,0.0847755,2.8026e-45,0.0854375,
12.5,0.0834589,2.24208e-44,0.0847755,
12.51,0.0808557,1.4013e-45,0.0847755,
12.52,0.0854375,1.54143e-44,0.0867691,
12.53,0.0874387,4.48416e-44,0.0887853,
12.54,0.109437,1.26117e-44,0.109437,
12.55,0.0894624,3.64338e-44,0.0908241,
12.56,0.0808557,4.76441e-44,0.0874387,
12.57,0.0867691,1.12104e-44,0.0874387,
12.58,0.0881108,4.34403e-44,0.0881108,
12.59,0.0874387,2.24208e-44,0.0874387,
12.6,0.0867691,3.92364e-44,0.0881108,
12.61,0.0942721,1.4013e-44,0.0977827,
12.62,0.238761,4.2039e-44,0.238761,
12.63,0.33081,2.8026e-45,0.333398,
12.64,0.2454,1.96182e-44,0.248753,
12.65,0.234385,3.64338e-44,0.234385,
12.66,0.206917,4.2039e-45,0.207942,
12.67,0.20897,2.52234e-44,0.211032,
12.68,0.212068,4.48416e-44,0.21,
12.69,0.214145,1.26117e-44,0.217281,
12.7,0.231129,3.92364e-44,0.235475,
12.71,0.238761,8.40779e-45,0.239861,
12.72,0.239861,2.24208e-44,0.242069,
12.73,0.246515,3.64338e-44,0.246515,
12.74,0.242069,4.2039e-45,0.248753,
12.75,0.244287,2.52234e-44,0.2454,
12.76,0.248753,3.50325e-44,0.251002,
12.77,0.247633,0,0.2454,
12.78,0.2454,1.4013e-44,0.251002,
12.79,0.252129,2.24208e-44,0.252129,
12.8,0.251002,4.62428e-44,0.251002,
12.81,0.249876,4.2039e-45,0.252129,
12.82,0.255528,2.8026e-44,0.257806,
12.83,0.252129,4.34403e-44,0.252129,
12.84,0.255528,8.40779e-45,0.255528,
12.85,0.255528,2.8026e-44,0.258949,
12.86,0.251002,0,0.252129,
12.87,0.249876,1.96182e-44,0.251002,
12.88,0.240964,3.64338e-44,0.2454,
12.89,0.235475,4.76441e-44,0.232212,
12.9,0.235475,1.4013e-44,0.246515,
12.91,0.228971,2.8026e-44,0.231129,
12.92,0.173551,3.22299e-44,0.178276,
12.93,0.158852,4.48416e-44,0.162466,
12.94,0.107203,8.40779e-45,0.10869,
12.95,0.120946,3.08286e-44,0.122523,
12.96,0.0815028,4.34403e-44,0.0854375,
12.97,0.0666652,4.62428e-44,0.0376536,
12.98,0.0312162,2.10195e-44,0.0316278,
12.99,0.0441703,4.06377e-44,0.0451413,
13,0.0516971,4.62428e-44,0.0496349,
13.01,0.0268534,2.24208e-44,0.0272375,
13.02,0.0284048,3.50325e-44,0.0291955,
13.03,0.0174295,8.40779e-45,0.019037,
13.04,0.0238708,1.68156e-44,0.0253421,
13.05,0.0320419,4.06377e-44,0.0332994,
13.06,0.0316278,4.76441e-44,0.030807,
13.07,0.0272375,1.96182e-44,0.0284048,
13.08,0.0268534,4.06377e-44,0.0280132,
13.09,0.0280132,2.8026e-45,0.0284048,
13.1,0.0299963,1.68156e-44,0.0304004,
13.11,0.0295946,4.2039e-44,0.0299963,
13.12,0.0295946,1.4013e-45,0.0287989,
13.13,0.0280132,4.2039e-45,0.0295946,
13.14,0.0291955,2.8026e-44,0.0295946,
13.15,0.0299963,3.50325e-44,0.0299963,
13.16,0.0295946,8.40779e-45,0.0295946,
13.17,0.0291955,3.36312e-44,0.0312162,
13.18,0.0276241,5.60519e-45,0.0291955,
13.19,0.0280132,1.4013e-44,0.0284048,
13.2,0.0287989,4.34403e-44,0.0272375,
13.21,0.0280132,1.12104e-44,0.0280132,
13.22,0.0280132,4.34403e-44,0.0295946,
13.23,0.0272375,5.60519e-45,0.0299963,
13.24,0.0280132,2.24208e-44,0.0280132,
13.25,0.0312162,4.06377e-44,0.0316278,
13.26,0.0461224,5.60519e-45,0.0466166,
13.27,0.0432093,1.4013e-44,0.0436886,
13.28,0.0522189,2.94273e-44,0.0537994,
13.29,0.0461224,4.62428e-44,0.0446546,
13.3,0.0476127,4.2039e-45,0.0491256,
13.31,0.0739037,2.10195e-44,0.0757696,
13.32,0.0874387,0,0.0867691,
13.33,0.0828043,8.40779e-45,0.0828043,
13.34,0.0720603,4.2039e-44,0.0732867,
13.35,0.050661,5.60519e-45,0.050661,
13.36,0.107203,1.96182e-44,0.109437,
13.37,0.180184,3.92364e-44,0.181142,
13.38,0.155277,1.4013e-45,0.158852,
13.39,0.126509,2.66247e-44,0.126509,
13.4,0.0928854,4.2039e-45,0.0928854,
13.41,0.0867691,2.66247e-44,0.0908241,
13.42,0.0894624,4.62428e-44,0.0720603,
13.43,0.0956688,1.4013e-44,0.101356,
13.44,0.234385,3.50325e-44,0.234385,
13.45,0.342538,4.48416e-44,0.339914,
13.46,0.242069,2.8026e-45,0.243177,
13.47,0.232212,2.10195e-44,0.233297,
13.48,0.186939,3.64338e-44,0.187915,
13.49,0.172614,4.34403e-44,0.172614,
13.5,0.168889,4.2039e-45,0.170746,
13.51,0.173551,1.4013e-44,0.174491,
13.52,0.175434,3.08286e-44,0.176379,
13.53,0.175434,4.2039e-45,0.177326,
13.54,0.178276,2.24208e-44,0.180184,
13.55,0.175434,3.08286e-44,0.180184,
13.56,0.179229,1.4013e-45,0.177326,
13.57,0.180184,1.26117e-44,0.180184,
13.58,0.180184,3.22299e-44,0.183064,
13.59,0.203856,0,0.20897,
13.6,0.215188,1.96182e-44,0.218331,
13.61,0.211032,2.24208e-44,0.216233,
13.62,0.19481,0,0.198806,
13.63,0.175434,5.60519e-45,0.175434,
13.64,0.10869,2.38221e-44,0.109437,
13.65,0.0949692,3.92364e-44,0.0963709,
13.66,0.0720603,7.00649e-45,0.0726722,
13.67,0.0678466,2.52234e-44,0.069038,
13.68,0.0408506,3.92364e-44,0.0417866,
13.69,0.0238708,9.80909e-45,0.0284048,
13.7,0.057028,2.38221e-44,0.0609086,
13.71,0.0287989,0,0.0287989,
13.72,0.0316278,2.38221e-44,0.0320419,
13.73,0.0235093,4.48416e-44,0.0235093,
13.74,0.0135432,1.26117e-44,0.0138271,
13.75,0.0231502,0,0.0264718,
13.76,0.0287989,4.2039e-45,0.0291955,
13.77,0.0287989,3.08286e-44,0.0299963,
13.78,0.0295946,4.76441e-44,0.0280132,
13.79,0.0295946,2.10195e-44,0.0299963,
13.8,0.0287989,4.48416e-44,0.0291955,
13.81,0.0284048,2.24208e-44,0.0284048,
13.82,0.0284048,3.36312e-44,0.0291955,
13.83,0.030807,1.4013e-45,0.030807,
13.84,0.0291955,3.36312e-44,0.0299963,
13.85,0.0284048,9.80909e-45,0.0291955,
13.86,0.0299963,3.50325e-44,0.030807,
13.87,0.0299963,1.26117e-44,0.030807,
13.88,0.0304004,2.10195e-44,0.0304004,
13.89,0.030807,4.06377e-44,0.0316278,
13.9,0.0299963,1.54143e-44,0.030807,
13.91,0.0304004,3.64338e-44,0.0304004,
13.92,0.0299963,4.62428e-44,0.0280132,
13.93,0.0280132,7.00649e-45,0.0295946,
13.94,0.0295946,3.78351e-44,0.0295946,
13.95,0.0287989,4.2039e-45,0.0299963,
13.96,0.0287989,2.52234e-44,0.030807,
13.97,0.0284048,2.8026e-45,0.0284048,
13.98,0.0295946,2.8026e-44,0.030807,
13.99,0.0249705,1.4013e-45,0.0272375,
14,0.0272375,1.12104e-44,0.0284048,
14.01,0.0501467,1.96182e-44,0.0511778,
14.02,0.0516971,4.06377e-44,0.0522189,
14.03,0.0501467,4.2039e-45,0.0501467,
14.04,0.0408506,2.38221e-44,0.0422583,
14.05,0.0660783,4.2039e-44,0.0666652,
14.06,0.0548656,1.26117e-44,0.0564836,
14.07,0.0867691,3.08286e-44,0.0867691,
14.08,0.0782927,4.76441e-44,0.0660783,
14.09,0.0481145,1.82169e-44,0.0481145,
14.1,0.0908241,2.94273e-44,0.111694,
14.11,0.148248,7.00649e-45,0.148248,
14.12,0.133018,1.96182e-44,0.13467,
14.13,0.126509,3.22299e-44,0.128121,
14.14,0.0861021,0,0.0861021,
14.15,0.0828043,3.08286e-44,0.0841159,
14.16,0.0867691,2.8026e-45,0.0908241,
14.17,0.0732867,2.52234e-44,0.0732867,
14.18,0.128121,3.36312e-44,0.136332,
14.19,0.367963,4.76441e-44,0.350469,
14.2,0.211032,2.38221e-44,0.213105,
14.21,0.21,4.48416e-44,0.212068,
14.22,0.182102,2.8026e-45,0.192827,
14.23,0.188892,2.8026e-44,0.189872,
14.24,0.180184,0,0.183064,
14.25,0.183064,8.40779e-45,0.184029,
14.26,0.184029,1.96182e-44,0.185967,
14.27,0.187915,0,0.192827,
14.28,0.186939,1.26117e-44,0.186939,
14.29,0.188892,4.62428e-44,0.187915,
14.3,0.19184,2.94273e-44,0.193818,
14.31,0.192827,4.2039e-45,0.192827,
14.32,0.190855,1.26117e-44,0.192827,
14.33,0.192827,2.94273e-44,0.195805,
14.34,0.192827,7.00649e-45,0.193818,
14.35,0.198806,3.22299e-44,0.200818,
14.36,0.213105,4.62428e-44,0.204874,
14.37,0.19481,2.8026e-45,0.175434,
14.38,0.112451,2.38221e-44,0.113211,
14.39,0.120946,3.64338e-44,0.121733,
14.4,0.0841159,1.4013e-45,0.0782927,
14.41,0.0427326,1.54143e-44,0.0427326,
14.42,0.0491256,2.10195e-44,0.0491256,
14.43,0.0403864,4.2039e-44,0.0403864,
14.44,0.0367628,9.80909e-45,0.0394655,
14.45,0.0491256,3.92364e-44,0.0537994,
14.46,0.0696374,1.4013e-45,0.0714508,
14.47,0.0456306,2.24208e-44,0.0461224,
14.48,0.0341502,3.50325e-44,0.0341502,
14.49,0.0394655,9.80909e-45,0.0394655,
14.5,0.0341502,3.78351e-44,0.0341502,
14.51,0.0132618,7.00649e-45,0.0161887,
14.52,0.0196975,1.96182e-44,0.0196975,
14.53,0.0268534,3.78351e-44,0.0272375,
14.54,0.0249705,2.8026e-45,0.0249705,
14.55,0.0268534,2.66247e-44,0.0276241,
14.56,0.0272375,4.34403e-44,0.0280132,
14.57,0.0287989,1.68156e-44,0.0295946,
14.58,0.0287989,4.62428e-44,0.0284048,
14.59,0.0287989,1.82169e-44,0.0291955,
14.6,0.0291955,4.48416e-44,0.0295946,
14.61,0.0280132,8.40779e-45,0.0284048,
14.62,0.0276241,2.8026e-44,0.0280132,
14.63,0.0268534,1.4013e-45,0.0272375,
14.64,0.0272375,2.38221e-44,0.0272375,
14.65,0.0276241,3.92364e-44,0.0280132,
14.66,0.0276241,8.40779e-45,0.0276241,
14.67,0.0280132,2.24208e-44,0.0284048,
14.68,0.0264718,4.48416e-44,0.0264718,
14.69,0.0260928,1.4013e-44,0.0272375,
14.7,0.0276241,4.76441e-44,0.0268534,
14.71,0.0260928,1.54143e-44,0.0264718,
14.72,0.0257162,3.36312e-44,0.0257162,
14.73,0.0249705,7.00649e-45,0.0264718,
14.74,0.0264718,3.50325e-44,0.0264718,
14.75,0.0246015,0,0.0257162,
14.76,0.0246015,1.82169e-44,0.0249705,
14.77,0.0249705,3.64338e-44,0.0257162,
14.78,0.0246015,0,0.0246015,
14.79,0.0242349,1.26117e-44,0.0260928,
14.8,0.0246015,3.50325e-44,0.0257162,
14.81,0.0238708,2.8026e-45,0.0238708,
14.82,0.0246015,2.8026e-44,0.0246015,
14.83,0.0246015,4.62428e-44,0.0238708,
14.84,0.0231502,1.26117e-44,0.0246015,
14.85,0.0235093,3.92364e-44,0.0246015,
14.86,0.0231502,1.4013e-45,0.0235093,
14.87,0.0242349,3.50325e-44,0.0246015,
14.88,0.0231502,1.12104e-44,0.0238708,
14.89,0.0242349,3.50325e-44,0.0253421,
14.9,0.0227937,2.8026e-45,0.0231502,
14.91,0.0227937,3.92364e-44,0.0235093,
14.92,0.0220881,1.26117e-44,0.0235093,
14.93,0.0227937,4.48416e-44,0.0224397,
14.94,0.0224397,3.08286e-44,0.0238708,
14.95,0.0227937,4.76441e-44,0.0220881,
14.96,0.0224397,2.10195e-44,0.0227937,
14.97,0.0217391,0,0.0217391,
14.98,0.0217391,1.12104e-44,0.0217391,
14.99,0.0217391,3.92364e-44,0.0231502,
15,0.0217391,1.12104e-44,0.0220881,
15.01,0.0217391,2.8026e-44,0.0224397,
15.02,0.0217391,4.48416e-44,0.019037,
15.03,0.020707,7.00649e-45,0.0220881,
15.04,0.0213926,3.36312e-44,0.0213926,
15.05,0.0210485,2.8026e-45,0.0213926,
15.06,0.0210485,2.52234e-44,0.0220881,
15.07,0.0213926,3.78351e-44,0.0217391,
15.08,0.0217391,4.76441e-44,0.020368,
15.09,0.0210485,8.40779e-45,0.0220881,
15.1,0.020368,2.66247e-44,0.0213926,
15.11,0.0210485,4.34403e-44,0.0213926,
15.12,0.0196975,1.4013e-44,0.0210485,
15.13,0.020368,0,0.0200315,
15.14,0.0200315,1.54143e-44,0.020368,
15.15,0.0196975,4.06377e-44,0.0196975,
15.16,0.019037,5.60519e-45,0.0196975,
15.17,0.020368,2.38221e-44,0.020368,
15.18,0.0196975,4.48416e-44,0.019037,
15.19,0.019366,1.26117e-44,0.0196975,
15.2,0.0187105,2.8026e-44,0.0196975,
15.21,0.019366,4.62428e-44,0.018065,
15.22,0.017746,1.26117e-44,0.019037,
15.23,0.019037,4.2039e-44,0.019037,
15.24,0.0187105,4.76441e-44,0.019037,
15.25,0.018065,1.82169e-44,0.0187105,
15.26,0.0174295,3.78351e-44,0.0183865,
15.27,0.0171156,9.80909e-45,0.0183865,
15.28,0.018065,3.64338e-44,0.0183865,
15.29,0.0168041,4.2039e-45,0.0174295,
15.3,0.0164951,2.10195e-44,0.0164951,
15.31,0.0164951,4.2039e-44,0.017746,
15.32,0.0164951,2.8026e-45,0.0164951,
15.33,0.0164951,2.52234e-44,0.017746,
15.34,0.0168041,4.62428e-44,0.0155833,
15.35,0.0155833,9.80909e-45,0.0164951,
15.36,0.0158847,3.22299e-44,0.017746,
15.37,0.0158847,1.4013e-45,0.0158847,
15.38,0.0161887,3.64338e-44,0.0171156,
15.39,0.0155833,5.60519e-45,0.0155833,
15.4,0.0158847,2.10195e-44,0.0161887,
15.41,0.0149879,4.2039e-45,0.0149879,
15.42,0.0152843,2.66247e-44,0.0161887,
15.43,0.0144025,7.00649e-45,0.0149879,
15.44,0.0152843,3.64338e-44,0.0161887,
15.45,0.0141136,8.40779e-45,0.0141136,
15.46,0.0155833,4.06377e-44,0.0158847,
15.47,0.0146939,4.2039e-45,0.0158847,
15.48,0.0146939,3.22299e-44,0.0152843,
15.49,0.0146939,4.76441e-44,0.0141136,
15.5,0.0144025,8.40779e-45,0.0144025,
15.51,0.0149879,3.64338e-44,0.0155833,
15.52,0.0127065,2.8026e-45,0.0138271,
15.53,0.0135432,2.10195e-44,0.0141136,
15.54,0.0141136,4.2039e-44,0.0144025,
